"chytrid_gene","cyano_gene","spearman_r","n_nonzero_chy","n_nonzero_cyano","min_nonzero","suspicious","locus_tag","protein","product"
"MRP1_RAT","77290085",0.964285714285714,7,7,7,FALSE,"NMG88_RS19740","hypothetical protein","hypothetical protein"
"NHX6_ARATH","77290085",0.964285714285714,7,7,7,FALSE,"NMG88_RS19740","hypothetical protein","hypothetical protein"
"POLR_DROME","77290085",0.964285714285714,7,7,7,FALSE,"NMG88_RS19740","hypothetical protein","hypothetical protein"
"CNS1_SCHPO","77290086",-0.964285714285714,7,7,7,FALSE,"NMG88_RS19745","phosphoadenosine phosphosulfate reductase","phosphoadenosine phosphosulfate reductase"
"DERL2_ORYSJ","77290086",0.964285714285714,7,7,7,FALSE,"NMG88_RS19745","phosphoadenosine phosphosulfate reductase","phosphoadenosine phosphosulfate reductase"
"KPB1_HUMAN","77290086",0.964285714285714,7,7,7,FALSE,"NMG88_RS19745","phosphoadenosine phosphosulfate reductase","phosphoadenosine phosphosulfate reductase"
"LTN1_YEAST","77290086",0.964285714285714,7,7,7,FALSE,"NMG88_RS19745","phosphoadenosine phosphosulfate reductase","phosphoadenosine phosphosulfate reductase"
"NOXA_DICDI","77290086",-0.964285714285714,7,7,7,FALSE,"NMG88_RS19745","phosphoadenosine phosphosulfate reductase","phosphoadenosine phosphosulfate reductase"
"PGMG_ASPTE","77290086",-0.964285714285714,7,7,7,FALSE,"NMG88_RS19745","phosphoadenosine phosphosulfate reductase","phosphoadenosine phosphosulfate reductase"
"POLR_DROME","77290086",-0.964285714285714,7,7,7,FALSE,"NMG88_RS19745","phosphoadenosine phosphosulfate reductase","phosphoadenosine phosphosulfate reductase"
"SPTC1_SCHPO","77290086",-0.964285714285714,7,7,7,FALSE,"NMG88_RS19745","phosphoadenosine phosphosulfate reductase","phosphoadenosine phosphosulfate reductase"
"TRP_NEUCR","77290086",-0.964285714285714,7,7,7,FALSE,"NMG88_RS19745","phosphoadenosine phosphosulfate reductase","phosphoadenosine phosphosulfate reductase"
"CHS1_RHIOL","77290090",-0.964285714285714,7,7,7,FALSE,"NMG88_RS19765","polysaccharide biosynthesis/export family protein","polysaccharide biosynthesis/export family protein"
"LACS7_ARATH","77290090",0.964285714285714,7,7,7,FALSE,"NMG88_RS19765","polysaccharide biosynthesis/export family protein","polysaccharide biosynthesis/export family protein"
"CWC22_CRYNB","77290091",0.964285714285714,7,7,7,FALSE,"NMG88_RS19770","GumC family protein","AAA family ATPase"
"KIFA3_HUMAN","77290091",-0.964285714285714,7,7,7,FALSE,"NMG88_RS19770","GumC family protein","AAA family ATPase"
"ADT_PARKE","77290095",0.964285714285714,7,6,6,FALSE,"NMG88_RS19790","DNA phosphorothioation system restriction enzyme","DNA phosphorothioation system restriction enzyme"
"DEGS1_DROME","77290095",0.964285714285714,7,6,6,FALSE,"NMG88_RS19790","DNA phosphorothioation system restriction enzyme","DNA phosphorothioation system restriction enzyme"
"GEM1_CRYNB","77290095",0.964285714285714,7,6,6,FALSE,"NMG88_RS19790","DNA phosphorothioation system restriction enzyme","DNA phosphorothioation system restriction enzyme"
"SF3B2_MOUSE","77290095",0.964285714285714,7,6,6,FALSE,"NMG88_RS19790","DNA phosphorothioation system restriction enzyme","DNA phosphorothioation system restriction enzyme"
"BYR2_SCHPO","77290097",0.964285714285714,7,6,6,FALSE,"NMG88_RS19800","AAA family ATPase","AAA family ATPase"
"GCST_MESCR","77290097",-0.964285714285714,7,6,6,FALSE,"NMG88_RS19800","AAA family ATPase","AAA family ATPase"
"HSP7C_ORYLA","77290097",-0.964285714285714,7,6,6,FALSE,"NMG88_RS19800","AAA family ATPase","AAA family ATPase"
"NPAL2_HUMAN","77290099",-0.964285714285714,7,7,7,FALSE,"NMG88_RS19810","plasmid replication protein, CyRepA1 family","plasmid replication protein, CyRepA1 family"
"SMCA1_MOUSE","77290099",-0.964285714285714,7,7,7,FALSE,"NMG88_RS19810","plasmid replication protein, CyRepA1 family","plasmid replication protein, CyRepA1 family"
"AB6C_ARATH","77290103",-0.964285714285714,7,6,6,FALSE,"NMG88_RS19830","flavin monoamine oxidase family protein","flavin monoamine oxidase family protein"
"CHM2A_XENTR","77290103",0.964285714285714,7,6,6,FALSE,"NMG88_RS19830","flavin monoamine oxidase family protein","flavin monoamine oxidase family protein"
"GNAI_DROME","77290103",-0.964285714285714,7,6,6,FALSE,"NMG88_RS19830","flavin monoamine oxidase family protein","flavin monoamine oxidase family protein"
"GVP36_YEAST","77290103",-0.964285714285714,7,6,6,FALSE,"NMG88_RS19830","flavin monoamine oxidase family protein","flavin monoamine oxidase family protein"
"TC3A_CAEEL","77290103",0.964285714285714,7,6,6,FALSE,"NMG88_RS19830","flavin monoamine oxidase family protein","flavin monoamine oxidase family protein"
"WDR35_RAT","77290103",0.964285714285714,7,6,6,FALSE,"NMG88_RS19830","flavin monoamine oxidase family protein","flavin monoamine oxidase family protein"
"MCA3C_PHATC","77290106",-0.964285714285714,7,6,6,FALSE,"NMG88_RS19845","UMP kinase","UMP kinase"
"BSS_BOTBR","77290114",-0.964285714285714,7,6,6,FALSE,"NMG88_RS19885","threonine ammonia-lyase, biosynthetic","threonine ammonia-lyase, biosynthetic"
"NUP1_PENCI","77290114",-0.964285714285714,7,6,6,FALSE,"NMG88_RS19885","threonine ammonia-lyase, biosynthetic","threonine ammonia-lyase, biosynthetic"
"AP3D1_HUMAN","77290119",0.964285714285714,7,7,7,FALSE,"NMG88_RS19910","phosphoribosylamine--glycine ligase","phosphoribosylamine--glycine ligase"
"EF3_SCHPO","77290119",-0.964285714285714,7,7,7,FALSE,"NMG88_RS19910","phosphoribosylamine--glycine ligase","phosphoribosylamine--glycine ligase"
"PRDX4_DICDI","77290119",0.964285714285714,7,7,7,FALSE,"NMG88_RS19910","phosphoribosylamine--glycine ligase","phosphoribosylamine--glycine ligase"
"SF3B2_MOUSE","77290120",0.964285714285714,7,6,6,FALSE,"NMG88_RS19915","BsuBI/PstI family type II restriction endonuclease","BsuBI/PstI family type II restriction endonuclease"
"TXND6_XENLA","77290120",-0.964285714285714,7,6,6,FALSE,"NMG88_RS19915","BsuBI/PstI family type II restriction endonuclease","BsuBI/PstI family type II restriction endonuclease"
"BLM_HUMAN","77290121",-0.964285714285714,7,6,6,FALSE,"NMG88_RS19920","DUF2358 domain-containing protein","DUF2358 domain-containing protein"
"MCA3C_PHATC","77290123",0.964285714285714,7,6,6,FALSE,"NMG88_RS19930","DUF475 domain-containing protein","DUF475 domain-containing protein"
"BLM_HUMAN","77290125",-0.964285714285714,7,7,7,FALSE,"NMG88_RS19940","biosynthetic arginine decarboxylase","biosynthetic arginine decarboxylase"
